Ambient light color: Red=1 Green=1 Blue=1

Named object: "ARAK-AFT-L"
Tri-mesh, Vertices: 866     Faces: 1728
Vertex list:
Vertex 0:  X:-1.10261	Y:1.80099	Z:0.0408326
Face 377: A:350 B:397 C:54 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 378: A:871 B:352 C:55 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 379: A:871 B:55 C:397 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 380: A:349 B:31 C:352 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 381: A:349 B:352 C:871 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 382: A:30 B:349 C:871 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 383: A:30 B:871 C:350 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 384: A:352 B:872 C:399 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 385: A:352 B:399 C:55 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 386: A:872 B:354 C:56 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 387: A:872 B:56 C:399 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 388: A:351 B:32 C:354 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 389: A:351 B:354 C:872 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 390: A:31 B:351 C:872 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 391: A:31 B:872 C:352 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 392: A:354 B:873 C:401 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 393: A:354 B:401 C:56 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 394: A:873 B:356 C:57 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 395: A:873 B:57 C:401 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 396: A:353 B:33 C:356 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 397: A:353 B:356 C:873 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 398: A:32 B:353 C:873 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 399: A:32 B:873 C:354 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 400: A:356 B:874 C:403 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 401: A:356 B:403 C:57 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 402: A:874 B:358 C:58 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 403: A:874 B:58 C:403 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 404: A:355 B:34 C:358 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 405: A:355 B:358 C:874 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 406: A:33 B:355 C:874 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 407: A:33 B:874 C:356 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 408: A:358 B:875 C:405 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 409: A:358 B:405 C:58 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 410: A:875 B:360 C:59 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 411: A:875 B:59 C:405 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 412: A:357 B:35 C:360 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 413: A:357 B:360 C:875 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 414: A:34 B:357 C:875 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 415: A:34 B:875 C:358 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 416: A:360 B:876 C:407 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 417: A:360 B:407 C:59 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 418: A:876 B:362 C:60 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 419: A:876 B:60 C:407 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 420: A:359 B:36 C:362 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 421: A:359 B:362 C:876 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 422: A:35 B:359 C:876 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 423: A:35 B:876 C:360 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 424: A:362 B:877 C:409 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 425: A:362 B:409 C:60 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 426: A:877 B:364 C:61 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 427: A:877 B:61 C:409 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 428: A:361 B:37 C:364 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 429: A:361 B:364 C:877 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 430: A:36 B:361 C:877 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 431: A:36 B:877 C:362 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 432: A:364 B:878 C:411 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 433: A:364 B:411 C:61 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 434: A:878 B:366 C:62 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 435: A:878 B:62 C:411 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 436: A:363 B:38 C:366 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 437: A:363 B:366 C:878 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 438: A:37 B:363 C:878 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 439: A:37 B:878 C:364 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 440: A:366 B:879 C:413 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 441: A:366 B:413 C:62 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 442: A:879 B:368 C:63 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 443: A:879 B:63 C:413 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 444: A:365 B:39 C:368 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 445: A:365 B:368 C:879 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 446: A:38 B:365 C:879 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 447: A:38 B:879 C:366 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 448: A:368 B:880 C:415 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 449: A:368 B:415 C:63 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 450: A:880 B:370 C:64 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 451: A:880 B:64 C:415 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 452: A:367 B:40 C:370 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 453: A:367 B:370 C:880 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 454: A:39 B:367 C:880 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 455: A:39 B:880 C:368 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 456: A:370 B:881 C:417 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 457: A:370 B:417 C:64 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 458: A:881 B:372 C:65 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 459: A:881 B:65 C:417 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 460: A:369 B:41 C:372 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 461: A:369 B:372 C:881 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 462: A:40 B:369 C:881 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 463: A:40 B:881 C:370 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 464: A:372 B:882 C:419 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 465: A:372 B:419 C:65 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 466: A:882 B:374 C:66 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 467: A:882 B:66 C:419 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 468: A:371 B:42 C:374 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 469: A:371 B:374 C:882 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 470: A:41 B:371 C:882 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 471: A:41 B:882 C:372 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 472: A:374 B:883 C:421 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 473: A:374 B:421 C:66 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 474: A:883 B:376 C:67 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 475: A:883 B:67 C:421 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 476: A:373 B:43 C:376 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 477: A:373 B:376 C:883 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 478: A:42 B:373 C:883 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 479: A:42 B:883 C:374 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 480: A:376 B:884 C:423 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 481: A:376 B:423 C:67 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 482: A:884 B:378 C:68 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 483: A:884 B:68 C:423 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 484: A:375 B:44 C:378 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 485: A:375 B:378 C:884 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 486: A:43 B:375 C:884 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 487: A:43 B:884 C:376 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 488: A:378 B:885 C:425 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 489: A:378 B:425 C:68 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 490: A:885 B:380 C:69 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 491: A:885 B:69 C:425 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 492: A:377 B:45 C:380 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 493: A:377 B:380 C:885 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 494: A:44 B:377 C:885 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 495: A:44 B:885 C:378 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 496: A:380 B:886 C:427 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 497: A:380 B:427 C:69 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 498: A:886 B:382 C:70 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 499: A:886 B:70 C:427 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 500: A:379 B:46 C:382 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 501: A:379 B:382 C:886 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 502: A:45 B:379 C:886 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 503: A:45 B:886 C:380 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 504: A:382 B:887 C:429 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 505: A:382 B:429 C:70 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 506: A:887 B:384 C:71 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 507: A:887 B:71 C:429 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 508: A:381 B:47 C:384 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 509: A:381 B:384 C:887 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 510: A:46 B:381 C:887 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 511: A:46 B:887 C:382 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 512: A:384 B:888 C:431 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 513: A:384 B:431 C:71 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 514: A:888 B:385 C:72 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 515: A:888 B:72 C:431 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 516: A:383 B:48 C:385 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 517: A:383 B:385 C:888 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 518: A:47 B:383 C:888 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 519: A:47 B:888 C:384 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 520: A:385 B:889 C:387 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 521: A:385 B:387 C:72 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 522: A:889 B:340 C:49 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 523: A:889 B:49 C:387 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 524: A:339 B:25 C:340 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 525: A:339 B:340 C:889 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 526: A:48 B:339 C:889 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 527: A:48 B:889 C:385 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 528: A:388 B:890 C:434 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 529: A:388 B:434 C:73 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 530: A:890 B:390 C:74 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 531: A:890 B:74 C:434 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 532: A:386 B:50 C:390 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 533: A:386 B:390 C:890 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 534: A:49 B:386 C:890 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 535: A:49 B:890 C:388 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 536: A:390 B:891 C:437 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 537: A:390 B:437 C:74 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 538: A:891 B:392 C:75 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 539: A:891 B:75 C:437 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 540: A:389 B:51 C:392 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 541: A:389 B:392 C:891 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 542: A:50 B:389 C:891 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 543: A:50 B:891 C:390 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 544: A:392 B:892 C:439 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 545: A:392 B:439 C:75 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 546: A:892 B:394 C:76 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 547: A:892 B:76 C:439 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 548: A:391 B:52 C:394 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 549: A:391 B:394 C:892 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 550: A:51 B:391 C:892 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 551: A:51 B:892 C:392 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 552: A:394 B:893 C:441 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 553: A:394 B:441 C:76 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 554: A:893 B:396 C:77 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 555: A:893 B:77 C:441 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 556: A:393 B:53 C:396 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 557: A:393 B:396 C:893 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 558: A:52 B:393 C:893 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 559: A:52 B:893 C:394 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 560: A:396 B:894 C:443 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 561: A:396 B:443 C:77 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 562: A:894 B:398 C:78 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 563: A:894 B:78 C:443 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 564: A:395 B:54 C:398 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 565: A:395 B:398 C:894 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 566: A:53 B:395 C:894 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 567: A:53 B:894 C:396 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 568: A:398 B:895 C:445 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 569: A:398 B:445 C:78 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 570: A:895 B:400 C:79 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 571: A:895 B:79 C:445 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 572: A:397 B:55 C:400 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 573: A:397 B:400 C:895 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 574: A:54 B:397 C:895 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 575: A:54 B:895 C:398 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 576: A:400 B:896 C:447 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 577: A:400 B:447 C:79 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 578: A:896 B:402 C:80 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 579: A:896 B:80 C:447 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 580: A:399 B:56 C:402 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 581: A:399 B:402 C:896 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 582: A:55 B:399 C:896 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 583: A:55 B:896 C:400 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 584: A:402 B:897 C:449 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 585: A:402 B:449 C:80 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 586: A:897 B:404 C:81 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 587: A:897 B:81 C:449 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 588: A:401 B:57 C:404 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 589: A:401 B:404 C:897 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 590: A:56 B:401 C:897 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 591: A:56 B:897 C:402 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 592: A:404 B:898 C:451 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 593: A:404 B:451 C:81 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 594: A:898 B:406 C:82 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 595: A:898 B:82 C:451 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 596: A:403 B:58 C:406 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 597: A:403 B:406 C:898 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 598: A:57 B:403 C:898 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 599: A:57 B:898 C:404 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 600: A:406 B:899 C:453 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 601: A:406 B:453 C:82 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 602: A:899 B:408 C:83 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 603: A:899 B:83 C:453 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 604: A:405 B:59 C:408 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 605: A:405 B:408 C:899 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 606: A:58 B:405 C:899 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 607: A:58 B:899 C:406 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 608: A:408 B:900 C:455 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 609: A:408 B:455 C:83 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 610: A:900 B:410 C:84 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 611: A:900 B:84 C:455 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 612: A:407 B:60 C:410 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 613: A:407 B:410 C:900 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 614: A:59 B:407 C:900 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 615: A:59 B:900 C:408 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 616: A:410 B:901 C:457 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 617: A:410 B:457 C:84 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 618: A:901 B:412 C:85 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 619: A:901 B:85 C:457 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 620: A:409 B:61 C:412 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 621: A:409 B:412 C:901 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 622: A:60 B:409 C:901 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 623: A:60 B:901 C:410 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 624: A:412 B:902 C:459 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 625: A:412 B:459 C:85 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 626: A:902 B:414 C:86 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 627: A:902 B:86 C:459 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 628: A:411 B:62 C:414 AB:1 BC:1 CA:1
Material:"r254g254b254a0"
Smoothing:  1
Face 629: A:411 B:414 C:902 AB:1 BC:1 CA:1
